index_code,date,open,close,low,high,volume,money,change
sh000007,2006-11-17,2878.15,2958.16,2871.76,2961.7,1105714600.0,4966941107.0,0.0276309865574
sh000007,2006-11-16,2914.72,2878.62,2873.33,2934.42,1069992400.0,4772185305.0,-0.00922142432319
sh000007,2006-11-15,2855.62,2905.41,2836.97,2906.76,798011300.0,3386657474.0,0.017999059578
sh000007,2006-11-14,2794.7,2854.04,2776.36,2855.1,790078700.0,3426545470.0,0.0211804459787
sh000007,2006-11-13,2876.83,2794.84,2776.88,2896.04,853844800.0,3643784817.0,-0.0300557428458
sh000007,2006-11-10,2959.44,2881.45,2854.67,2965.59,1018732100.0,4633052950.0,-0.0270010167464
sh000007,2006-11-09,2919.87,2961.41,2901.47,2966.86,810625700.0,3752232816.0,0.0108740213091
sh000007,2006-11-08,2974.74,2929.55,2922.06,2974.74,757006100.0,3708746994.0,-0.0172365555471
sh000007,2006-11-07,2983.92,2980.93,2925.03,2992.51,1022355000.0,4978704069.0,0.00175218216242
sh000007,2006-11-06,2905.36,2975.72,2891.29,2976.44,937662300.0,4290772289.0,0.0173836607607
sh000007,2006-11-03,2931.15,2924.87,2916.22,2947.58,871565200.0,4007889078.0,-0.00302242189151
sh000007,2006-11-02,2924.22,2933.74,2902.45,2963.91,1412900000.0,6436121312.0,0.0081140788701
sh000007,2006-11-01,2850.08,2910.13,2841.41,2916.75,1255646400.0,5669529935.0,0.0220396210962
sh000007,2006-10-31,2780.72,2847.37,2776.13,2848.27,1097985800.0,4610485298.0,0.0259705631399
sh000007,2006-10-30,2722.89,2775.3,2718.1,2776.66,712488900.0,3037588800.0,0.0174267530868
sh000007,2006-10-27,2770.87,2727.76,2716.92,2770.87,896235600.0,3787666948.0,-0.0161917065743
sh000007,2006-10-26,2726.45,2772.65,2723.15,2777.34,1366242800.0,5315963000.0,0.015715329764
sh000007,2006-10-25,2740.69,2729.76,2709.33,2758.65,585301700.0,2907130952.0,-0.00345681842741
sh000007,2006-10-24,2676.4,2739.22,2676.4,2740.32,570727800.0,2500831267.0,0.0244049475573
sh000007,2006-10-23,2723.31,2673.97,2661.9,2734.84,650164500.0,2724186500.0,-0.0173660887035
sh000007,2006-10-20,2749.29,2721.22,2718.33,2749.58,532834600.0,2519069740.0,-0.0101918964602
sh000007,2006-10-19,2751.45,2749.24,2740.68,2766.77,539703900.0,2456133441.0,0.00113979286359
sh000007,2006-10-18,2714.21,2746.11,2712.91,2747.67,576927800.0,2680451314.0,0.0116698275443
